Dealer Name,Dealer Code,Town Name,Purchase Order Number,Order Date,Order Status,Order Subtype,Product Category,Part Number,Product Description,Order Quantity,Order Value,Supplier Code,Invoice Date,Invoice Quantity,Invoice Value,GRN Invoice Number,GRN Invoice Date
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,88110AAY000TS,MIRROR ASSEMBLY RIGHT BACK(R-195C),1,216.21,30008,08-03-2024,1,196.61,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,88120AAY000TS,MIRROR ASSEMBLY LEFT BACK(R-195C),1,216.21,30008,08-09-2024,1,196.61,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90012333000RS,SCREW TAPPET ADJUSTING,20,233.8,30008,08-03-2024,20,212.6,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90206001000S,NUT TAPPET ADJUSTING,20,283.8,30008,08-09-2024,20,258.2,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90304438000S,NUT HEX CAP,20,183.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90320GC3000S,NUT SPRING,180,750.6,30008,08-09-2024,180,684,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90505425000S,WASHER,40,334,30008,08-09-2024,40,303.6,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90701GF6000S,PIN DOWEL SPL.8X14,20,66.8,30008,08-03-2024,20,60.8,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,90801035000S,PLUG RUBBER,10,91.8,30008,08-03-2024,10,83.5,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,91202302010S,OIL SEAL13.8X24X5,5,75.15,30008,08-03-2024,5,68.3,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,91202KTP900S,OIL SEAL 20.8X52X6,5,175.3,30008,08-03-2024,5,159.4,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,91372KPH900S,O-RING TAPPET ADJUSTING,10,83.5,30008,08-03-2024,10,75.9,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,9281110000S,BOLT'A'BRAKE STOPER,40,367.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,92811AAP000S,BOLT A BRAKE STOPPER,10,200.4,30008,08-03-2024,10,182.2,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,9390335380S,SCREW TAPPING 5 X 16,60,100.2,30008,08-03-2024,60,91.2,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,9405006000S,NUT FLANGE,240,1000.8,30008,08-09-2024,240,912,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,94201AAW000S,PIN STEP PILLION,5,129.4,30008,08-03-2024,1,23.53,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,94201AAW000S,PIN STEP PILLION,5,129.4,30008,08-09-2024,4,94.12,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,957010501000S,BOLT FLANGE 5X10,10,41.7,30008,08-03-2024,10,38,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,957010601200S,BOLT FLANGE 6X12,20,167,30008,08-03-2024,20,151.8,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,957010804500S,BOLT FLANGE 8 X45,10,83.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,957010805000S,BOLT FLANGE 8X50,10,91.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,9820031000S,BLADE FUSE 10 A,10,50.1,30008,08-03-2024,10,45.5,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,9820031500S,BLADE FUSE 15 A,5,45.9,30008,08-03-2024,5,41.75,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,98210HMC000S,MINI FUSE 10A,10,41.7,30008,08-03-2024,10,38,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,98215HMC000S,MINI FUSE 15A,10,41.7,30008,08-03-2024,10,38,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K22222KZAAW00VS,DISC CLUTCH FRICTION KIT - PASS X-PRO,1,541.73,30008,08-03-2024,1,488.75,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K24246AANNB00S,"""KIT, SPINDLE COMPLETE""",3,1181.97,30008,08-09-2024,3,1066.38,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K31913HF100DS,KIT O-RING,5,233.75,30008,08-03-2024,5,212.55,11885-03-PGRN-0824-396,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K41412ABAA001S,"KIT, CHAIN SPROCKET",3,1969.92,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K42426AAED230S,KIT WHEEL COMP REAR,3,13284.69,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K42426ABAC200S,"KIT, WHEEL COMP REAR",2,8782.6,30008,08-09-2024,2,7923.7,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K44446AAED230S,KIT WHEEL COMP FRONT,4,15857.92,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K44446AAFB000S,"KIT, WHEEL COMP. FRONT",1,3673.1,30008,08-09-2024,1,3313.88,11885-03-PGRN-0824-421,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-307,08-03-2024,SO Generated,STD,HHML Parts,K55912HF100DS,OIL SEAL KIT,5,450.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-310,08-04-2024,SO Generated,STD,HHML Parts,32100AALE20S,HARNESS WIRE,1,2700.59,11315,08-04-2024,1,2700.59,11885-03-PGRN-0824-386,08-04-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-312,08-04-2024,SO Generated,STD,HHML Parts,43100153600HS,PANEL COMP.RR BRAKE,1,499.87,10765,08-04-2024,1,499.87,11885-03-PGRN-0824-387,08-04-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-314,08-04-2024,SO Generated,STD,HHML Parts,35010ABW001S,"KIT, LOCKS & KEYS",1,1115.3,23061,08-04-2024,1,1115.3,11885-03-PGRN-0824-388,08-04-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-314,08-04-2024,SO Generated,STD,HHML Parts,53200AAZ030S,STEM COMP STRG,1,644.33,23061,08-04-2024,1,644.33,11885-03-PGRN-0824-388,08-04-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,33300ABH401S,POSITION LIGHT FRONT,1,1690.85,30008,08-06-2024,1,1525.5,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,3340BABH50099S,WINKER ASSY R FR,1,169.47,30008,08-06-2024,1,154.1,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,53205ABG200US,COVER HANDLE FR (RD(BR)-001C(F)),1,664.85,30008,08-06-2024,1,599.83,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,61000ABG200US,FRONT FENDER RD(BR)-001C,1,586.87,30008,08-06-2024,1,529.48,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,64305ABHB00TS,COVER FRONT CENTER A P GREY G DU 006M G,1,1129.43,30008,08-06-2024,1,1018.97,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,64308ABH300S,COVER FR CENTER B,1,183.04,30008,08-06-2024,1,165.14,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,64310ABH510TS,COVER FR CENTER P GREY G DU 006M G,1,1949.41,30008,08-06-2024,1,1758.76,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,6432AABH200US,COVER R FLOOR SIDE SUB ASSY,1,625.45,30008,08-06-2024,1,564.29,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-315,08-04-2024,SO Generated,VOR,HHML Parts,88110ABH201S,MIRROR ASSEMBLY RIGHT BACK,1,212.04,30008,08-06-2024,1,192.82,11885-03-PGRN-0824-402,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-316,08-07-2024,SO Generated,VOR,HHML Parts,5315BACA000S,HANDLEBAR ASSEMBLY LEFT,1,1887.85,30008,08-10-2024,1,1703.22,11885-03-PGRN-0824-416,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-316,08-07-2024,SO Generated,VOR,HHML Parts,64500ACA000AS,FAIRING LEFT SIDE RD(BR)-021P(G),1,952.13,30008,08-08-2024,1,859.02,11885-03-PGRN-0824-423,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-317,08-07-2024,SO Generated,STD,HHML Parts,11345AAW000S,DUCT L COVER,1,66.49,23061,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-317,08-07-2024,SO Generated,STD,HHML Parts,23430ABG200S,GEAR COMP. FINAL,1,1214.79,23061,08-07-2024,1,1214.79,11885-03-PGRN-0824-389,08-07-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11191AAH00099S,GASKET CRANK CASE,10,542.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11330ACL000S,COVER COMPLETE RIGHT CRANKCASE,1,1247.62,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11395AAH000S,GASKET L CRANK CASE COVER,5,292.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11395ACK00099S,GASKET L CRANK CASE COVER,1,37.57,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11395ACK01099S,GASKET L CRANK CASE COVER,16,601.12,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,11395KPH901S,GASKET L CRANK CASE COVER,2,53.42,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12191ABF000S,GASKET CYL,1,25.04,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12208ABG000S,SEAL VALVE STEM,10,300.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12391AAH00099S,GASKET CYL HEAD COVER,30,175.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12391AANB00S,GASKET HEAD COVER,5,104.35,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12391AANB01S,GASKET HEAD COVER,2,73.88,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,12394AAH00099S,GASKET CYL HEAD R SIDE COVER,10,66.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,13000AAF400S,CRANK SHAFT COMP.,1,3798.36,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,13000ACL001S,CRANKSHAFT COMPLETE,1,2337.45,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,13000KTC902S,CRANK SHAFT COMP.,1,2733.98,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,13111087000S,PIN PISTON,10,533.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,13111AANB00S,PISTON PIN,7,321.72,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14100ACL000S,SHAFT COMPLETE CAM,1,834.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14311ACK000S,SPROCKET TIMING,1,42.57,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14430KST940S,ARM COMP VALVE ROCKER,2,441.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14451KST940S,SHAFT ROCKER ARM,4,72.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14520AANB00S,LIFTER ASSY TENSIONER,1,229.82,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14550GB0910RS,PUSH ROD COMP.TENS.,4,334.88,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14615035010S,PIN GUIDE ROLLER,10,133.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14711AANB00S,VALVE INLET,1,102.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14711ACKB0099S,VALVE INLET,20,3037,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14711ACL000S,VALVE INLET,2,287.28,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14721AAEH10S,VALVE EXHAUST,20,3595.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,14721ACL000S,VALVE EXHAUST,2,484.28,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,15650AACH00S,GAUGE OIL LEVEL,5,91.85,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16400AAWB00VS,THROTTLE BODY ASSY,1,5441.93,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16400ACK002S,THROTTLE BODY ASSY,1,5663.54,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16400ACK421S,THROTTLE BODY ASSEMBLY,1,5556.84,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16400ACKE10S,THROTTLE BODY ASSEMBLY,4,24886.76,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16400ACL000S,THROTTLE BODY ASSEMBLY,1,6238.11,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,16700AAC801S,UNIT ASSY FUEL PUMP,2,6073.94,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17208AABA00S,ELEMENT COMP AIR/C,20,2421,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17208AAT00099S,HOLDER COMP ELEMENT,40,8208,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17211KWP900S,ELEMENT COMP AIR/C,2,325.58,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17910AAE300S,CABLE COMP THROTTLE,25,2462.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17910AAL600S,CABLE COMP THROTTLE,3,554.04,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17910AAL601S,CABLE COMP THROTTLE,2,369.36,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,17950AAW300S,CABLE COMP. CHOKE,3,418.62,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,18291KTC900S,GASKET EXHAUST PIPE,20,167,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,18331ACK000S,COVER CAT PROTECTOR,1,121.48,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,18355AAE300S,COVER MUFFLER,1,410.4,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,20K710S,CHAIN SPROCKET KIT (SUP. SPLENDOR),2,1214.78,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,21K201S,CYLINDER KIT (GLAMOUR NEW,1,2462.41,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,21K270S,CYLINDER KIT (SPL PRO),2,4104.02,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22121ACL000S,CENTER CLUTCH,3,886.47,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22201ACL000S,DISK CLUTCH FRICTION,4,574.56,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22205ACL000S,DISK CLUTCH FRICTION,4,541.72,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22350ACL000S,PLATE CLUTCH PRESSURE,3,615.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22350KPGT00S,PLATE CLUTCH PRESSURE,2,369.36,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,22K130LS,CAM.CHAIN KIT,5,1878.3,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,23100AAL500S,BELT DRIVE,3,1189.59,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,24701AAE300S,PEDAL GEAR CHANGE,4,604.12,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,24K150LS,VALVE KIT,10,3365.3,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,30510AAE30099S,COIL COMP IGNITION,2,492.48,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,30700AAE30099S,CAP ASSY NOISE SUPPRESSOR,10,768,30008,0-00-00,,,,0-00-00
